,id,tipo_ativo,ativo,data,quantidade,price,volume
215,920,DEB,NVIE11,2023-01-31,91898.0,1000.0,91898000.0
216,921,DEB,OCRM11,2023-01-31,10000.0,1000.0,10000000.0
217,922,DEB,OGDS11,2023-01-31,650000.0,1000.0,650000000.0
218,923,DEB,OMGE11,2023-01-31,308600.0,1000.0,308600000.0
219,924,DEB,OMGE12,2023-01-31,110000.0,1000.0,110000000.0
220,925,DEB,OMGE13,2023-01-31,1050000.0,1000.0,1050000000.0
221,926,DEB,OMGE21,2023-01-31,168000.0,1000.0,168000000.0
222,927,DEB,OMGE22,2023-01-31,50000.0,1000.0,50000000.0
223,928,DEB,OMGE31,2023-01-31,183400.0,1000.0,183400000.0
224,929,DEB,OMGE41,2023-01-31,150000.0,1000.0,150000000.0
225,930,DEB,OSXC11,2023-01-31,17847.0,1000.0,17847000.0
226,931,DEB,OSXC21,2023-01-31,1049797.0,1000.0,1049797000.0
227,932,DEB,OSXC51,2023-01-31,2156.0,1000.0,2156000.0
228,933,DEB,OSXC61,2023-01-31,23310.0,1000.0,23310000.0
229,934,DEB,PADT11,2023-01-31,40000.0,1000.0,40000000.0
230,935,DEB,PAMP11,2023-01-31,379000.0,1000.0,379000000.0
231,936,DEB,PETZ12,2023-01-31,200000000.0,1.0,200000000.0
232,937,DEB,PNEU11,2023-01-31,119960152.0,1.0,119960152.0
233,938,DEB,PPGE11,2023-01-31,120000.0,1000.0,120000000.0
234,939,DEB,PPGE12,2023-01-31,120000.0,1000.0,120000000.0
235,940,DEB,PRLG14,2023-01-31,10000.0,10000.0,100000000.0
236,941,DEB,PRLG15,2023-01-31,150000.0,1000.0,150000000.0
237,942,DEB,PRLK11,2023-01-31,415930.0,1000.0,415930000.0
238,943,DEB,PTAZ11,2023-01-31,220000.0,1000.0,220000000.0
239,944,DEB,QMCT12,2023-01-31,620000.0,1000.0,620000000.0
240,945,DEB,QUAT13,2023-01-31,450000.0,1000.0,450000000.0
241,946,DEB,RADL15,2023-01-31,500000.0,1000.0,500000000.0
242,947,DEB,RAGH11,2023-01-31,250000.0,1000.0,250000000.0
243,948,DEB,RATL11,2023-01-31,160000.0,1000.0,160000000.0
244,949,DEB,RBXR11,2023-01-31,170000.0,1000.0,170000000.0
245,950,DEB,RISP11,2023-01-31,3200000.0,1000.0,3200000000.0
246,951,DEB,RISP21,2023-01-31,1200000.0,1000.0,1200000000.0
247,952,DEB,RIS411,2023-01-31,2570000.0,1000.0,2570000000.0
248,953,DEB,RIS421,2023-01-31,830000.0,1000.0,830000000.0
249,954,DEB,RMGL11,2023-01-31,200000.0,1000.0,200000000.0
250,955,DEB,RODB11,2023-01-31,600000.0,1000.0,600000000.0
251,956,DEB,RPPB11,2023-01-31,320000.0,1000.0,320000000.0
252,957,DEB,RPRG13,2023-01-31,130000.0,1000.0,130000000.0
253,958,DEB,RSAN24,2023-01-31,150000.0,1000.0,150000000.0
254,959,DEB,RSAN34,2023-01-31,115000.0,1000.0,115000000.0
255,960,DEB,RSAN44,2023-01-31,335000.0,1000.0,335000000.0
256,961,DEB,RTCQ12,2023-01-31,60000.0,1000.0,60000000.0
257,962,DEB,SAPE12,2023-01-31,82000.0,1000.0,82000000.0
258,963,DEB,SCCC12,2023-01-31,460000.0,1000.0,460000000.0
259,964,DEB,SCCC22,2023-01-31,92000.0,1000.0,92000000.0
260,965,DEB,SCRC11,2023-01-31,400000.0,1000.0,400000000.0
261,966,DEB,SFEN11,2023-01-31,138000.0,1000.0,138000000.0
262,967,DEB,SLFT12,2023-01-31,13000.0,10000.0,130000000.0
263,968,DEB,SMFT15,2023-01-31,250000.0,1000.0,250000000.0
264,969,DEB,SMFT16,2023-01-31,1060000.0,1000.0,1060000000.0
265,970,DEB,SNGO15,2023-01-31,250000.0,1000.0,250000000.0
266,971,DEB,SNRA12,2023-01-31,30000.0,1000.0,30000000.0
267,972,DEB,SNRA13,2023-01-31,80000.0,1000.0,80000000.0
268,973,DEB,SNST13,2023-01-31,55000.0,1000.0,55000000.0
269,974,DEB,SOIN11,2023-01-31,84000000.0,1.0,84000000.0
270,975,DEB,SOLS11,2023-01-31,64847170.0,1.0,64847170.0
